"date","close","volume","open","high","low"
"16:00","60","3,905,784","59.03","60.27","59.02"
"2017/10/19","58.6200","3267926.0000","56.7000","58.6500","56.0100"
"2017/10/18","57.2800","2047627.0000","57.3100","57.6400","57.1300"
"2017/10/17","57.1100","2107596.0000","57.1500","57.6400","56.9100"
"2017/10/16","57.2100","1758761.0000","58.7300","58.7600","57.0000"
"2017/10/13","58.3100","2268272.0000","58.2000","58.6600","57.8775"
"2017/10/12","57.4200","2230166.0000","56.9900","57.6700","56.6100"
"2017/10/11","57.3400","3523735.0000","55.5800","57.4800","55.4700"
"2017/10/10","55.3700","1270890.0000","55.5600","55.9100","55.1700"
"2017/10/09","55.4000","2116190.0000","56.0600","56.1400","54.9300"
"2017/10/06","56.1500","1433781.0000","56.4100","56.4700","55.7400"
"2017/10/05","56.6700","2700690.0000","56.5500","56.9000","56.2500"
"2017/10/04","56.1100","2124457.0000","56.0000","56.5100","55.7300"
"2017/10/03","55.9600","3030500.0000","56.2000","56.2734","55.2700"
"2017/10/02","56.0500","2796172.0000","55.4800","56.3300","55.4300"
"2017/09/29","56.0400","1902159.0000","55.3600","56.1000","55.1500"
"2017/09/28","55.4900","3139860.0000","54.8000","55.5800","54.3688"
"2017/09/27","55.6100","2123983.0000","54.4200","55.6500","54.1900"
"2017/09/26","54.0900","1485849.0000","54.3500","54.8600","54.0700"
"2017/09/25","54.3000","2156193.0000","54.4300","54.7300","53.4200"
"2017/09/22","54.5300","2377603.0000","53.8200","54.8000","53.7900"
"2017/09/21","54.5100","2340051.0000","55.6400","56.0400","54.3201"
"2017/09/20","55.9800","2800642.0000","55.2900","56.3111","55.2600"
"2017/09/19","55.1100","2685564.0000","54.2700","55.3300","53.8000"
"2017/09/18","54.2700","2479303.0000","53.5800","54.5600","53.3400"
"2017/09/15","53.5000","3595023.0000","53.4500","54.2600","53.1800"
"2017/09/14","53.9600","2520311.0000","54.1600","54.2300","53.3300"
"2017/09/13","53.6000","2267011.0000","53.2200","53.7300","53.1600"
"2017/09/12","53.4800","4151026.0000","53.4200","53.5300","51.6700"
"2017/09/11","53.9700","2706860.0000","55.0000","55.0600","53.7600"
"2017/09/08","54.5500","2552697.0000","53.9500","54.9597","53.5500"
"2017/09/07","54.2600","1944068.0000","55.2500","55.3800","53.9500"
"2017/09/06","55.3100","1595290.0000","54.9300","55.5450","54.8300"
"2017/09/05","54.7900","2489112.0000","55.6500","56.1900","54.2900"
"2017/09/01","55.5000","1935032.0000","55.6100","55.8300","55.1700"
"2017/08/31","55.1100","1714387.0000","56.1000","56.2500","55.0500"
"2017/08/30","55.6800","1504109.0000","54.9300","55.9600","54.6300"
"2017/08/29","54.9300","1883979.0000","54.2700","55.4700","53.8501"
"2017/08/28","54.5800","1674155.0000","54.9100","54.9400","54.0251"
"2017/08/25","54.7100","1671782.0000","54.9400","55.0000","54.0800"
"2017/08/24","54.5900","1423601.0000","54.9700","55.1900","54.3000"
"2017/08/23","54.9100","1350853.0000","54.2700","55.2000","54.1200"
"2017/08/22","54.6500","1724003.0000","54.0900","54.6700","53.7000"
"2017/08/21","53.7300","1487293.0000","54.2900","54.4700","53.6000"
"2017/08/18","54.1100","2279463.0000","54.3300","54.6300","54.0200"
"2017/08/17","54.3500","2817282.0000","56.0000","56.0600","54.3400"
"2017/08/16","56.7300","2521122.0000","55.9100","56.8600","55.8300"
"2017/08/15","55.5700","1358565.0000","55.8100","56.2300","55.3800"
"2017/08/14","55.7200","2381134.0000","55.6300","56.0000","55.2900"
"2017/08/11","55.3700","2179950.0000","56.2200","56.6430","55.3000"
"2017/08/10","56.5400","2245945.0000","56.5100","57.2850","56.3000"
"2017/08/09","57.1400","1807892.0000","57.4100","57.4800","56.7400"
"2017/08/08","57.5500","1763860.0000","57.7200","58.0700","56.8600"
"2017/08/07","57.8600","1907210.0000","57.9600","58.1300","57.3700"
"2017/08/04","57.4800","1238989.0000","57.4600","57.5400","56.9000"
"2017/08/03","57.1100","1333976.0000","56.7700","57.4200","56.6500"
"2017/08/02","56.8800","2400895.0000","56.7100","57.0100","56.0000"
"2017/08/01","57.1500","1862803.0000","57.8700","57.9500","56.7600"
"2017/07/31","57.6700","2395663.0000","57.9600","58.0700","57.2100"
"2017/07/28","57.4600","2965308.0000","58.2800","58.2900","57.0500"
"2017/07/27","58.6700","2939770.0000","58.2400","59.0699","57.7600"
"2017/07/26","58.1200","4600828.0000","61.0500","61.2800","58.0100"
"2017/07/25","60.9200","3222807.0000","61.2800","62.2600","60.8300"
"2017/07/24","60.5100","2591063.0000","60.2100","60.6300","59.7602"
"2017/07/21","60.2300","3382780.0000","59.7600","60.5600","59.6800"
"2017/07/20","59.9200","4050317.0000","59.6200","60.9400","58.7500"
"2017/07/19","60.6600","4080298.0000","59.5600","60.7900","59.3600"
"2017/07/18","59.3500","3079645.0000","59.8900","60.0000","58.6600"
"2017/07/17","60.1200","1689461.0000","59.8600","60.2700","59.5300"
"2017/07/14","59.7200","2001176.0000","60.5200","60.5400","59.6400"
"2017/07/13","60.5000","3822553.0000","59.2100","60.8700","58.7200"
"2017/07/12","58.9400","1751417.0000","58.8400","59.1400","58.4100"
"2017/07/11","58.6000","2220224.0000","58.8700","59.2600","58.2100"
"2017/07/10","58.7100","1958387.0000","57.9300","59.4800","57.5600"
"2017/07/07","58.2000","2502140.0000","59.3300","59.4000","57.4300"
"2017/07/06","59.1900","2290367.0000","58.9000","59.9000","58.6400"
"2017/07/05","59.1600","2776811.0000","58.9300","59.4300","58.0450"
"2017/07/03","58.8700","1794329.0000","58.1500","59.1200","58.1100"
"2017/06/30","57.8700","2605000.0000","58.5500","59.1200","57.8500"
"2017/06/29","58.1700","1792962.0000","58.4700","58.8000","57.7800"
"2017/06/28","58.1700","2050545.0000","57.1500","58.5100","57.1500"
"2017/06/27","56.8600","2141892.0000","57.8300","58.4100","56.8600"
